player,surface,tour,serve_win_pct,return_win_pct,match_num
Francesco Passaro,Clay,ATP,0.5885214567512884,0.3738346792660511,11
Francesco Passaro,Hard,ATP,0.5961349222804748,0.2939452928077802,7
Francisca Jorge,Clay,WTA,0.4838709677419355,0.4057971014492754,1
Francisco Cabral,Clay,ATP,0.4852941176470588,0.2884615384615384,1
Francisco Cerundolo,Clay,ATP,0.6016624641226321,0.4120070354053755,85
Francisco Cerundolo,Grass,ATP,0.5952725977662526,0.3693055433261913,15
Francisco Cerundolo,Hard,ATP,0.623667765256107,0.3705708741122718,71
Francisco Comesana,Clay,ATP,0.569811320754717,0.3541666666666666,4
Francisco Comesana,Grass,ATP,0.6521946060285563,0.3184116283968822,3
Francisco Comesana,Hard,ATP,0.603062678062678,0.3267573696145125,4
Franco Agamenone,Clay,ATP,0.5776422764227642,0.4135223528845922,5
Franco Roncadelli,Clay,ATP,0.5369680579650984,0.4266371681415929,4
Gabi Adrian Boitan,Clay,ATP,0.475,0.25,1
Gabi Adrian Boitan,Hard,ATP,0.6899313501144164,0.3063725490196078,2
Gabriel Diallo,Clay,ATP,0.5340314136125655,0.5280373831775701,1
Gabriel Diallo,Grass,ATP,0.554445065697512,0.283923941227312,2
Gabriel Diallo,Hard,ATP,0.6624945392393072,0.3569294907377797,22
Gabriela Andrea Knutson,Hard,WTA,0.5175438596491229,0.4555555555555556,1
Gabriela Lee,Clay,WTA,0.5156448277990782,0.412184115423461,6
Gael Monfils,Clay,ATP,0.6214436547018923,0.3918872706862997,14
Gael Monfils,Grass,ATP,0.6726914414414414,0.2751895991332611,7
Gael Monfils,Hard,ATP,0.6419742955907526,0.3641785318485278,72
Garbine Muguruza,Clay,WTA,0.5821325251412041,0.4427043544690603,6
Garbine Muguruza,Grass,WTA,0.6072829131652662,0.3842742807700627,4
Garbine Muguruza,Hard,WTA,0.5782631420405965,0.3928011399167269,23
Genaro Alberto Olivieri,Clay,ATP,0.5417082342107282,0.3622114319788738,3
Geoffrey Blancaneaux,Clay,ATP,0.5050505050505051,0.348314606741573,1
Geoffrey Blancaneaux,Hard,ATP,0.6148831873174803,0.3275058275058275,4
George Loffhagen,Grass,ATP,0.581081081081081,0.365482233502538,2
Georgia Pedone,Clay,WTA,0.4477611940298507,0.2857142857142857,1
Gerald Melzer,Clay,ATP,0.5277777777777778,0.28125,1
Gergana Topalova,Clay,WTA,0.4642857142857143,0.4130434782608695,2
Gergana Topalova,Hard,WTA,0.5068493150684932,0.4054054054054054,1
Gian Marco Moroni,Clay,ATP,0.5142857142857142,0.3392857142857143,1
Gian Marco Moroni,Hard,ATP,0.6363636363636364,0.3333333333333333,1
Gianluca Mager,Hard,ATP,0.6508972705781216,0.2717908418995837,6
Gijs Brouwer,Clay,ATP,0.6284851674823436,0.3495955649325887,9
Gijs Brouwer,Grass,ATP,0.6591856089962044,0.3833001010050457,8
Gijs Brouwer,Hard,ATP,0.6520010942069492,0.3658231839712178,10
Giles Hussey,Grass,ATP,0.7095238095238096,0.4095321055251368,2
Gilles Arnaud Bailly,Hard,ATP,0.6227703455964326,0.2934482758620689,2
Gilles Simon,Clay,ATP,0.528061224489796,0.3810207991242474,4
Gilles Simon,Grass,ATP,0.6680161943319838,0.3571428571428571,2
Gilles Simon,Hard,ATP,0.5924608332763222,0.3626780626780627,9
Gillian Osmont,Hard,ATP,0.4130434782608695,0.3043478260869565,1
Giovanni Mpetshi Perricard,Clay,ATP,0.6415192703995497,0.3362304245661661,6
Giovanni Mpetshi Perricard,Grass,ATP,0.6989522900903683,0.2643474695114316,8
Giovanni Mpetshi Perricard,Hard,ATP,0.691931328450032,0.2612769354779466,19
Giuliana Olmos,Hard,WTA,0.5527485420083834,0.4112576312576312,4
Giulio Zeppieri,Clay,ATP,0.63414649865688,0.3705949514435757,13
Giulio Zeppieri,Hard,ATP,0.669616547388188,0.3010407964355333,5
Gonzalo Escobar,Hard,ATP,0.7045454545454546,0.5285714285714286,1
Gonzalo Lama,Clay,ATP,0.6530612244897959,0.2321428571428571,1
Gonzalo Lama,Hard,ATP,0.5675675675675675,0.25,1
Gonzalo Villanueva,Hard,ATP,0.6,0.3026315789473685,1
Grace Min,Hard,WTA,0.425531914893617,0.2162162162162162,1
Greet Minnen,Clay,WTA,0.4920861031972143,0.3716517857142857,6
Greet Minnen,Grass,WTA,0.5585335424716563,0.4373764166354304,14
Greet Minnen,Hard,WTA,0.562877868284804,0.4213129962280931,39
Gregoire Barrere,Clay,ATP,0.6227173255383748,0.3636465647637625,20
Gregoire Barrere,Grass,ATP,0.6392153532608695,0.3319363652643071,9
Gregoire Barrere,Hard,ATP,0.6594042638486711,0.3386294990041184,33
Grigor Dimitrov,Clay,ATP,0.6337030339418247,0.379054723327223,42
Grigor Dimitrov,Grass,ATP,0.6885615792251828,0.3456894749655029,16
Grigor Dimitrov,Hard,ATP,0.6666553705128033,0.3551859933581307,116
Guido Andreozzi,Clay,ATP,0.5783804430863254,0.3304372146736679,3
Guido Andreozzi,Hard,ATP,0.59,0.3711340206185567,1
Guido Pella,Clay,ATP,0.626954732510288,0.3543306887919896,11
Guido Pella,Grass,ATP,0.5905106707317074,0.3430470347648262,5
Guido Pella,Hard,ATP,0.6382603874152641,0.3570307088432233,6
Guiomar Maristany Zuleta De Reales,Clay,WTA,0.5476190476190476,0.4371517027863777,2
Gustavo Heide,Clay,ATP,0.6248252725747834,0.3523177955189286,6
Gustavo Heide,Hard,ATP,0.5955056179775281,0.203125,1
Hady Habib,Clay,ATP,0.6185737976782753,0.3412742639546763,3
Hailey Baptiste,Clay,WTA,0.5878676952631311,0.4142434099727657,10
Hailey Baptiste,Hard,WTA,0.5828371946265015,0.4013968290837031,27
Hamad Medjedovic,Clay,ATP,0.6100214539523575,0.3514216006109791,17
Hamad Medjedovic,Grass,ATP,0.6611140182568754,0.3209265465306563,3
Hamad Medjedovic,Hard,ATP,0.6714497487250838,0.3218237907305362,17
Hamid Reza Nadaf,Clay,ATP,0.4852941176470588,0.131578947368421,1
Hamza Karmoussi,Hard,ATP,0.4693877551020408,0.3,1
Han Shi,Hard,WTA,0.556272757365111,0.4165466212676794,5
Hanyu Guo,Hard,WTA,0.4885496183206106,0.3688524590163934,2
Harmony Tan,Clay,WTA,0.5419631454114212,0.436064682701454,5
Harmony Tan,Grass,WTA,0.5495996009864501,0.432601880877743,5
Harmony Tan,Hard,WTA,0.5496218339865435,0.4204680365296803,13
Harold Mayot,Clay,ATP,0.6246697746697747,0.3728802039082413,4
Harold Mayot,Grass,ATP,0.6713198757763975,0.3114742934967654,3
Harold Mayot,Hard,ATP,0.6157653926103044,0.3194792310863739,11
Harriet Dart,Clay,WTA,0.4634532963896931,0.4290263582372722,7
Harriet Dart,Grass,WTA,0.5706184086850427,0.4291695512949675,29
Harriet Dart,Hard,WTA,0.5572661038138436,0.442298323609603,39
Heather Watson,Clay,WTA,0.5845063392233203,0.422077922077922,4
Heather Watson,Grass,WTA,0.5990748004935916,0.4020215296619363,17
Heather Watson,Hard,WTA,0.5598665850798512,0.4163885166593805,23
Henri Laaksonen,Clay,ATP,0.5802766206980223,0.35230190184202,5
Henri Laaksonen,Grass,ATP,0.5578947368421052,0.3411764705882353,1
Henri Laaksonen,Hard,ATP,0.5772259723561556,0.3518152072972809,11
Henri Squire,Clay,ATP,0.6081383396819638,0.3594892663364001,2
Henri Squire,Grass,ATP,0.69251968503937,0.2174369747899159,3
Henri Squire,Hard,ATP,0.77,0.1443298969072165,1
Henrique Rocha,Clay,ATP,0.5664101330767998,0.4240104530776657,4
Henrique Rocha,Hard,ATP,0.6612903225806451,0.4545454545454546,1
Henry Searle,Grass,ATP,0.5965909090909091,0.2597402597402597,2
Hernan Casanova,Clay,ATP,0.5652173913043478,0.26,1
Heve Kelley,Hard,ATP,0.3714285714285714,0.1515151515151515,1
Heydi Doldan,Hard,WTA,0.25,0.1875,1
Himeno Sakatsume,Hard,WTA,0.5973593073593073,0.4138254441134282,4
Hina Inoue,Hard,WTA,0.5540540540540541,0.2857142857142857,1
Hiroki Moriya,Hard,ATP,0.6092207792207792,0.4414349276974416,3
Ho Ching Wu,Hard,WTA,0.2972972972972973,0.3170731707317072,1
Holger Rune,Clay,ATP,0.6234499064678857,0.3680189621095754,61
Holger Rune,Grass,ATP,0.6721321394549558,0.3031865278484535,17
Holger Rune,Hard,ATP,0.6540812227052554,0.3521778198366664,119
Hong Kit Jack Wong,Hard,ATP,0.6262218045112782,0.3680555555555556,2
Hong Yi Cody Wong,Hard,WTA,0.4461538461538462,0.3577519379844961,2
Hubert Hurkacz,Clay,ATP,0.6582297880820177,0.3483499744137184,41
Hubert Hurkacz,Grass,ATP,0.7105241892123497,0.3078276268232289,23
Hubert Hurkacz,Hard,ATP,0.6879180261855877,0.3325622835603536,125
Hugo Dellien,Clay,ATP,0.6164032574603212,0.3933018419738232,33
Hugo Dellien,Grass,ATP,0.5694444444444444,0.2991021324354657,2
Hugo Dellien,Hard,ATP,0.5321637426900585,0.2602739726027397,2
Hugo Gaston,Clay,ATP,0.5950366262854708,0.3862827504221757,30
Hugo Gaston,Grass,ATP,0.589861549430034,0.3563246498502685,6
Hugo Gaston,Hard,ATP,0.5955373913946507,0.3558361338639018,35
Hugo Grenier,Clay,ATP,0.5357637443568101,0.3417608728920516,8
Hugo Grenier,Grass,ATP,0.5942753293957292,0.3019957983193277,2
Hugo Grenier,Hard,ATP,0.6459847938201637,0.3430277876333351,12
Hugo Nys,Clay,ATP,0.6222222222222222,0.4266666666666666,1
Iga Swiatek,Clay,WTA,0.6106228329514005,0.4703579998758984,68
Iga Swiatek,Grass,WTA,0.6100542943036406,0.4149466612087804,14
Iga Swiatek,Hard,WTA,0.5888481079023192,0.4484206336289317,143
Ignacio Buse,Hard,ATP,0.6158771929824561,0.3612195121951219,2
Iliyan Radulov,Clay,ATP,0.6666666666666666,0.5833333333333333,1
Illya Marchenko,Hard,ATP,0.5352112676056338,0.4339622641509434,1
Ilya Ivashka,Clay,ATP,0.5929905721668711,0.3696289544635772,21
Ilya Ivashka,Grass,ATP,0.6602583684802936,0.3511371890577967,11
Ilya Ivashka,Hard,ATP,0.6172127202623423,0.3856029588745692,38
Ilya Snitari,Clay,ATP,0.4313725490196078,0.3727272727272727,2
Ioannis Xilas,Hard,ATP,0.5957446808510638,0.5625,1
Ipek Oz,Clay,WTA,0.5422563762347044,0.4430019972345982,7
Ipek Oz,Hard,WTA,0.514367816091954,0.3805411415863602,4
Irene Burillo Escorihuela,Clay,WTA,0.4557782495282495,0.3346999920369485,5
Irina Bara,Clay,WTA,0.498317194930972,0.4648421640912029,9
Irina Bara,Grass,WTA,0.5776098901098902,0.3701754385964912,2
Irina Bara,Hard,WTA,0.4714285714285714,0.3909090909090909,3
Irina Camelia Begu,Clay,WTA,0.5789932333191358,0.4279806624638185,43
Irina Camelia Begu,Grass,WTA,0.5574020401155942,0.4028059838108131,6
Irina Camelia Begu,Hard,WTA,0.5497740844702755,0.4382696508767736,34
Irina Khromacheva,Clay,WTA,0.4528301886792453,0.3673469387755101,1
Irina Khromacheva,Hard,WTA,0.5113636363636364,0.4146341463414634,1
Iryna Shymanovich,Clay,WTA,0.4979797701064843,0.4339497675903205,4
Iryna Shymanovich,Hard,WTA,0.4881814139801086,0.3282484431638628,4
Isabella Shinikova,Clay,WTA,0.4663117255121738,0.5136689291101055,4
Isabella Shinikova,Hard,WTA,0.5073099415204678,0.3232058669460451,3
Iva Jovic,Hard,WTA,0.6011904761904762,0.4400580551523947,2
Ivan Gakhov,Clay,ATP,0.5783257747543462,0.354061839444904,4
J J Wolf,Clay,ATP,0.5980188352895971,0.3555620920620844,16
J J Wolf,Grass,ATP,0.6703360458107294,0.34453125,6
J J Wolf,Hard,ATP,0.6195934252018999,0.3526708629562922,68
Jack Cheng,Hard,ATP,0.4528301886792453,0.2857142857142857,1
Jack Draper,Clay,ATP,0.6407679355384069,0.3713381562670942,20
Jack Draper,Grass,ATP,0.6784972335787484,0.3455552503209592,18
Jack Draper,Hard,ATP,0.6573346245047108,0.3717290116460144,87
Jack Loutit,Hard,ATP,0.6933333333333334,0.3064516129032257,1
Jack Sock,Clay,ATP,0.6105263157894737,0.3151929752909945,2
Jack Sock,Grass,ATP,0.6503508771929825,0.3809048439294289,5
Jack Sock,Hard,ATP,0.6238082698341552,0.3583781311247099,16
Jacob Fearnley,Grass,ATP,0.7144421728971962,0.3053086570071837,3
Jacob Fearnley,Hard,ATP,0.56877990430622,0.3701298701298701,2
Jacopo Berrettini,Hard,ATP,0.4932432432432432,0.3437849944008959,2
Jacqueline Cabaj Awad,Clay,WTA,0.4843137254901961,0.5431624645182835,5
Jaime Faria,Clay,ATP,0.6052631578947368,0.3246753246753247,2
Jaimee Fourlis,Clay,WTA,0.4123711340206185,0.3478260869565217,2
Jaimee Fourlis,Grass,WTA,0.5315617988488928,0.3454774196912808,3
Jaimee Fourlis,Hard,WTA,0.4824854651162791,0.398167248492542,5
Jakub Mensik,Clay,ATP,0.5641731213480092,0.342076923076923,10
Jakub Mensik,Grass,ATP,0.6473202506596306,0.3507313163694651,6
Jakub Mensik,Hard,ATP,0.6006641156097714,0.3213263878191366,33
James Duckworth,Clay,ATP,0.6181599505720059,0.3291786705078959,4
James Duckworth,Grass,ATP,0.6207443568926739,0.3561994639932848,14
James Duckworth,Hard,ATP,0.6870618730316024,0.3518974242341285,35
James Mccabe,Grass,ATP,0.609375,0.3733333333333333,1
James Mccabe,Hard,ATP,0.5679012345679012,0.3039647577092511,3
Jamie Loeb,Grass,WTA,0.5925925925925926,0.2131147540983606,1
Jamie Loeb,Hard,WTA,0.5779816513761468,0.3611111111111111,1
Jan Choinski,Clay,ATP,0.6100378926132631,0.3557473875511132,3
Jan Choinski,Grass,ATP,0.6104947816775348,0.3388118521045349,5
Jan Choinski,Hard,ATP,0.6121212121212121,0.3333333333333333,1
Jan Lennard Struff,Clay,ATP,0.6461377554975909,0.3700463599369354,36
Jan Lennard Struff,Grass,ATP,0.690377709243092,0.3068498118489757,19
Jan Lennard Struff,Hard,ATP,0.6484823920341132,0.347978907177557,50
Jan Zielinski,Hard,ATP,0.4736842105263157,0.2666666666666667,1
Jana Fett,Clay,WTA,0.5412589877010408,0.4888990633826314,6
Jana Fett,Grass,WTA,0.5253164556962026,0.3687943262411347,2
Jana Fett,Hard,WTA,0.5110244195714904,0.3849466929347438,12
Jannik Sinner,Clay,ATP,0.6424885321407324,0.413651061858253,43
Jannik Sinner,Grass,ATP,0.6917985934645632,0.3521387548035897,27
Jannik Sinner,Hard,ATP,0.6492422896144288,0.3770855748554926,149
Jaqueline Cristian,Clay,WTA,0.5570647383624052,0.4518389031364941,20
Jaqueline Cristian,Grass,WTA,0.5293462130410482,0.3590348476555373,5
Jaqueline Cristian,Hard,WTA,0.5576582473705761,0.4207968077775359,43
Jasmine Paolini,Clay,WTA,0.5539899995133285,0.4560312538300323,44
Jasmine Paolini,Grass,WTA,0.5927729520477281,0.3958329814189189,14
Jasmine Paolini,Hard,WTA,0.5585997157979381,0.4278136299244917,96
Jason Jung,Hard,ATP,0.5565329580107905,0.336734693877551,3
Jason Kubler,Clay,ATP,0.5956457015094242,0.3479375068619215,12
Jason Kubler,Grass,ATP,0.608352415835035,0.3314797071914509,12
Jason Kubler,Hard,ATP,0.6288861746327844,0.3544329345005257,25
Jaume Munar,Clay,ATP,0.597485307685591,0.422038256344518,65
Jaume Munar,Grass,ATP,0.6374295329116014,0.3751295561072774,8
Jaume Munar,Hard,ATP,0.6370262218122621,0.3964532977585242,41
Javier Barranco Cosano,Clay,ATP,0.6486486486486487,0.276595744680851,1
Jay Clarke,Grass,ATP,0.5675675675675675,0.3071895424836601,2
Jay Clarke,Hard,ATP,0.625,0.1666666666666666,1
Jazmin Ortenzi,Clay,WTA,0.6108597285067874,0.5071428571428571,3
Jazmin Ortenzi,Hard,WTA,0.5977011494252874,0.4705882352941176,1
Jelena Ostapenko,Clay,WTA,0.5474738325061098,0.4576259754125431,26
Jelena Ostapenko,Grass,WTA,0.6012201362956312,0.4340776665472234,29
Jelena Ostapenko,Hard,WTA,0.5586543535815,0.4383466403993374,101
Jennifer Brady,Hard,WTA,0.5675238306362226,0.4135251496377192,10
Jenny Duerst,Clay,WTA,0.2972972972972973,0.4038461538461538,1
Jenson Brooksby,Clay,ATP,0.5694743466596005,0.4252951656249056,6
Jenson Brooksby,Grass,ATP,0.6205144010539421,0.3939777327935223,7
Jenson Brooksby,Hard,ATP,0.6061634076972984,0.3584825590615618,40
Jeremy Chardy,Clay,ATP,0.4909090909090909,0.2978723404255319,2
Jeremy Chardy,Grass,ATP,0.4787234042553192,0.2465753424657534,1
Jeremy Chardy,Hard,ATP,0.5702967220755011,0.3521703994458554,2
Jerome Kym,Hard,ATP,0.6788990825688074,0.2043010752688172,1
Jesika Maleckova,Clay,WTA,0.5118110236220472,0.4276315789473685,2
Jesper De Jong,Clay,ATP,0.5470353616421032,0.3720205855802818,4
Jesper De Jong,Grass,ATP,0.6231884057971014,0.2615384615384615,1
Jesper De Jong,Hard,ATP,0.6243817008301987,0.3097383097383097,5
Jesse Flores,Hard,ATP,0.5306122448979592,0.2678571428571429,1
Jessica Bouzas Maneiro,Clay,WTA,0.4978832704699041,0.4824154209284028,5
Jessica Bouzas Maneiro,Grass,WTA,0.518374481271265,0.3811836311836312,4
Jessica Bouzas Maneiro,Hard,WTA,0.528653728995907,0.4762035992103083,16
Jessica Pegula,Clay,WTA,0.568542566033281,0.4572751814526208,33
Jessica Pegula,Grass,WTA,0.6014170635526359,0.4229116923369198,20
Jessica Pegula,Hard,WTA,0.5764448490195004,0.4322770542307836,137
Jessika Ponchet,Clay,WTA,0.4189858940144872,0.2823920265780731,2
Jessika Ponchet,Grass,WTA,0.5234418604651163,0.3788080449571133,2
Jessika Ponchet,Hard,WTA,0.5291144858061181,0.3992717235603483,13
Ji Sung Nam,Hard,ATP,0.7,0.2063492063492064,1
Jia Jing Lu,Hard,WTA,0.5780346820809249,0.3631284916201117,2
Jie Cui,Hard,ATP,0.5476190476190477,0.3,1
Jil Teichmann,Clay,WTA,0.575757008739826,0.4642650762226326,25
Jil Teichmann,Grass,WTA,0.5504069130124808,0.3682691778830665,7
Jil Teichmann,Hard,WTA,0.5294035445792139,0.448675362571977,41
Jiri Lehecka,Clay,ATP,0.6697356677347422,0.3463505660514031,29
Jiri Lehecka,Grass,ATP,0.6628055564521006,0.3261266690961418,10
Jiri Lehecka,Hard,ATP,0.6370386804282332,0.338372860001021,98
Jiri Vesely,Clay,ATP,0.6243327730101154,0.2632113821138211,4
Jiri Vesely,Grass,ATP,0.6538677893392726,0.3033821903350694,6
Jiri Vesely,Hard,ATP,0.6410100371560625,0.2736821723363104,17
Jo-Wilfried Tsonga,Clay,ATP,0.5882352941176471,0.2738589211618257,3
Jo-Wilfried Tsonga,Hard,ATP,0.6959627050772494,0.339476433712561,6
Joanne Zuger,Clay,WTA,0.4533957033957034,0.3861111111111111,2
Joanne Zuger,Hard,WTA,0.4668109668109668,0.4174242424242424,2
Joao Fonseca,Clay,ATP,0.5658463754260887,0.3752560112573054,11
Joao Fonseca,Grass,ATP,0.5882352941176471,0.2786885245901639,1
Joao Fonseca,Hard,ATP,0.6583333333333333,0.337629241298966,8
Joao Sousa,Clay,ATP,0.5964108600074376,0.3653584682422751,24
Joao Sousa,Grass,ATP,0.6187290969899666,0.3558823529411764,3
Joao Sousa,Hard,ATP,0.5687392403731885,0.3046513797212663,18
Joaquin  Aguilar Cardozo ,Clay,ATP,0.5584291187739463,0.4924678777137793,3
Jodie Burrage,Grass,WTA,0.5698331838524857,0.37610364405839,16
Jodie Burrage,Hard,WTA,0.5506902550704912,0.4221304396530356,15
Joel Schwaerzler,Clay,ATP,0.6166666666666667,0.3789473684210526,1
Joel Schwaerzler,Hard,ATP,0.4814814814814814,0.1578947368421053,1
Johan Nikles,Clay,ATP,0.5766924307036247,0.3692224362060664,2
Johanne Christine Svendsen,Clay,WTA,0.4632768361581921,0.5236842105263158,4
Johannes Ingildsen,Grass,ATP,0.6710526315789473,0.3209876543209876,1
John Isner,Clay,ATP,0.6830311624172808,0.2869242512628926,13
John Isner,Grass,ATP,0.6819080770811101,0.2965080854553439,11
John Isner,Hard,ATP,0.7417466565755177,0.2727762631090918,39
John Millman,Clay,ATP,0.5965142428785607,0.3699345031697664,5
John Millman,Grass,ATP,0.6461538461538462,0.3640810621942698,3
John Millman,Hard,ATP,0.6181944107580779,0.3377647018260468,22
Jordan Thompson,Clay,ATP,0.6364037315156212,0.3492013984327631,16
Jordan Thompson,Grass,ATP,0.6595892707912694,0.341195144176067,25
Jordan Thompson,Hard,ATP,0.6542701199782263,0.3524701199364068,87
Joris De Loore,Hard,ATP,0.4727272727272727,0.3076923076923077,1
Jose Rubin Statham,Hard,ATP,0.5,0.2666666666666667,1
Jozef Kovalik,Clay,ATP,0.5801412179989925,0.3521983662534624,12
Jozef Kovalik,Hard,ATP,0.6389042948103351,0.3260334449298172,5
Juan Alejandro Hernandez Serrano,Hard,ATP,0.4969362745098039,0.4209008097165992,3
Juan Carlos Fuentes Vasquez,Clay,ATP,0.4166666666666667,0.3333333333333333,1
Juan Carlos Fuentes Vasquez,Hard,ATP,0.725,0.5344827586206897,1
Juan Carlos Prado Angelo,Clay,ATP,0.6595744680851063,0.5211267605633803,1
Juan Ignacio Londero,Clay,ATP,0.6040670341249899,0.3610103806228373,9
Juan Manuel Cerundolo,Clay,ATP,0.5948622677327722,0.3780380528751707,15
Juan Manuel Cerundolo,Grass,ATP,0.5057471264367817,0.1551724137931034,1
Juan Manuel Cerundolo,Hard,ATP,0.5551576189457113,0.3499367226565423,13
Juan Martin del Potro,Clay,ATP,0.4821428571428571,0.2619047619047618,1
Juan Pablo Ficovich,Clay,ATP,0.5900000000000001,0.3109408410548824,2
Juan Pablo Varillas,Clay,ATP,0.6165598168003865,0.3753107934487773,40
Juan Pablo Varillas,Grass,ATP,0.5595238095238095,0.2954545454545454,1
Juan Pablo Varillas,Hard,ATP,0.5860811682398877,0.3253575195623912,15
Jule Niemeier,Clay,WTA,0.5597201750908204,0.456721630158684,20
Jule Niemeier,Grass,WTA,0.5898271340615242,0.4119806280030289,20
Jule Niemeier,Hard,WTA,0.5651124320885643,0.4046212778525804,33
Julia Avdeeva,Clay,WTA,0.3947368421052631,0.2105263157894736,1
Julia Caffarena,Clay,WTA,0.2571428571428571,0.3333333333333333,1
Julia Grabher,Clay,WTA,0.5061960873797486,0.4387154722118824,29
Julia Grabher,Grass,WTA,0.5338345864661654,0.2678571428571429,2
Julia Grabher,Hard,WTA,0.54338546053701,0.3896781354051055,10
Julia Riera,Clay,WTA,0.5338630766317954,0.4653916186311959,13
Julia Riera,Grass,WTA,0.3653846153846153,0.4210526315789473,1
Julia Riera,Hard,WTA,0.5924430500210875,0.417252327768421,6
Julia Stusek,Grass,WTA,0.5797101449275363,0.2037037037037037,1
Julia Terziyska,Clay,WTA,0.5415457936179031,0.5662428905988626,3
Julie Gervais,Clay,WTA,0.463768115942029,0.4181818181818182,1
Julita Saner,Clay,WTA,0.365079365079365,0.4,1
Juncheng Shang,Clay,ATP,0.5853286314525811,0.3460653331342986,6
Juncheng Shang,Grass,ATP,0.7001548586914441,0.2650593990216631,5
Juncheng Shang,Hard,ATP,0.6191550393031279,0.3620267061525023,50
Jurij Rodionov,Clay,ATP,0.6380088575787015,0.3644757780220002,11
Jurij Rodionov,Grass,ATP,0.6014492753623188,0.2272727272727273,1
Jurij Rodionov,Hard,ATP,0.6239414568264823,0.3463410182046607,9
Justin Engel,Hard,ATP,0.6462421325435024,0.3389088012743926,2
Justina Mikulskyte,Hard,WTA,0.5726589701301081,0.3861637678327145,4
Kacper Zuk,Hard,ATP,0.5692668371696505,0.2998055015282023,2
Kaia Kanepi,Clay,WTA,0.5923181237569596,0.437410381276249,16
Kaia Kanepi,Grass,WTA,0.6224287983290181,0.3562182921625337,5
Kaia Kanepi,Hard,WTA,0.5995394717347763,0.4246552420036494,40
Kaichi Uchida,Hard,ATP,0.681372123317412,0.3745941558441558,4
Kaipo Marshall,Hard,ATP,0.5394345238095238,0.3982683982683982,3
Kaja Juvan,Clay,WTA,0.5707709579542779,0.4622445898949398,16
Kaja Juvan,Grass,WTA,0.6039075547696238,0.4235562829538027,7
Kaja Juvan,Hard,WTA,0.5647153892456419,0.3958038936435843,28
Kajsa Rinaldo Persson,Clay,WTA,0.5185185185185185,0.7307692307692308,1
Kajsa Rinaldo Persson,Hard,WTA,0.5476387738193869,0.4634845463609173,2
Kamil Majchrzak,Clay,ATP,0.6261465215701516,0.4077441077441077,5
Kamil Majchrzak,Grass,ATP,0.7097605190344434,0.3962242736077482,3
Kamil Majchrzak,Hard,ATP,0.6646447997796067,0.4472571914175555,22
Kamilla Rakhimova,Clay,WTA,0.523153083893492,0.4518534831808292,31
Kamilla Rakhimova,Grass,WTA,0.6067901736965973,0.3981481481481482,3
Kamilla Rakhimova,Hard,WTA,0.5710746823397465,0.420032933633248,38
Karen Khachanov,Clay,ATP,0.6311500924812181,0.3729852478284813,43
Karen Khachanov,Grass,ATP,0.7126738211089262,0.3299182414211304,10
Karen Khachanov,Hard,ATP,0.6513736908413583,0.3574224808548453,119
Karim Mohamed Maamoun,Clay,ATP,0.543859649122807,0.3478260869565217,1
Karl Friberg,Hard,ATP,0.5934065934065934,0.2941970310391363,2
Karman Thandi,Hard,WTA,0.589696223316913,0.3978436657681941,2
Karolina Muchova,Clay,WTA,0.569760740172337,0.433293201974615,25
Karolina Muchova,Grass,WTA,0.5774432851083169,0.3633333333333333,6
Karolina Muchova,Hard,WTA,0.5925734786241957,0.4225754506648253,62
Karolina Pliskova,Clay,WTA,0.5683702160497712,0.4011475259046353,21
Karolina Pliskova,Grass,WTA,0.6131412344571553,0.4080648944431337,17
Karolina Pliskova,Hard,WTA,0.5809877768433954,0.4177236868120814,73
Katarina Zavatska,Clay,WTA,0.5621854780733285,0.466043147524629,5
Katarina Zavatska,Hard,WTA,0.5235870924050996,0.440867439717887,5
Katarzyna Kawa,Clay,WTA,0.5169345434264564,0.474780701754386,6
Katarzyna Kawa,Grass,WTA,0.5304719435154217,0.3816176470588235,3
Katarzyna Kawa,Hard,WTA,0.5560077177221565,0.4322338652060015,5
Katerina Siniakova,Clay,WTA,0.5108352543736234,0.4504414335622527,22
Katerina Siniakova,Grass,WTA,0.5650304264664233,0.4125043093147872,18
Katerina Siniakova,Hard,WTA,0.5482577939845389,0.453941878689907,82
Kateryna Baindl,Clay,WTA,0.5341377775266831,0.4640355164548713,15
Kateryna Baindl,Grass,WTA,0.4695329351252696,0.4023366787058017,4
Kateryna Baindl,Hard,WTA,0.507296395782718,0.4012511836015553,14
Kateryna Bondarenko,Clay,WTA,0.4487179487179487,0.4626865671641791,1
Kateryna Bondarenko,Hard,WTA,0.5924657534246576,0.3146464646464647,2
Katharina Hobgarski,Clay,WTA,0.5,0.3018867924528302,1
Katherine Hui,Hard,WTA,0.3636363636363636,0.4166666666666666,1
Katherine Sebov,Clay,WTA,0.5208333333333333,0.3315715292459478,2
Katherine Sebov,Hard,WTA,0.5174380049502638,0.3912439075055478,6
Katherine Westbury,Clay,WTA,0.3488372093023256,0.3333333333333333,1
Kathinka Von Deichmann,Clay,WTA,0.4476744186046512,0.5168002067717756,2
Kathinka Von Deichmann,Hard,WTA,0.4566229052156962,0.4026274651274651,5
Katie Boulter,Clay,WTA,0.5589123867069486,0.3870967741935484,4
Katie Boulter,Grass,WTA,0.578498969590575,0.3939344965863476,32
Katie Boulter,Hard,WTA,0.5874653747433946,0.442966721511996,55
Katie Swan,Grass,WTA,0.5896088000127168,0.3616027467880767,5
